"PRN","datetime","Vtec_tecsuite","Vtec_TECGPS","r_t"
22,2025-06-09 09:50:44.9952,-51.969,12.45,-64.419
22,2025-06-09 09:51:00.0288,-51.988,12.38,-64.368
22,2025-06-09 09:51:14.976,-52.004,12.3,-64.304
22,2025-06-09 09:51:30.0096,-52.011,12.25,-64.261
22,2025-06-09 09:51:44.9568,-52.037,12.22,-64.257
22,2025-06-09 09:51:59.9904,-52.062,12.21,-64.272
22,2025-06-09 09:52:15.024,-52.084,12.2,-64.284
22,2025-06-09 09:52:29.9712,-52.107,12.19,-64.297
22,2025-06-09 09:52:45.0048,-52.141,12.17,-64.311
22,2025-06-09 09:53:00.0384,-52.165,12.13,-64.295
22,2025-06-09 09:53:14.9856,-52.209,12.09,-64.299
22,2025-06-09 09:53:30.019199,-52.245,12.04,-64.285
22,2025-06-09 09:53:44.9664,-52.278,11.97,-64.248
22,2025-06-09 09:54:00,-52.317,11.94,-64.257
22,2025-06-09 09:54:15.0336,-52.365,11.94,-64.305
22,2025-06-09 09:54:29.9808,-52.399,11.88,-64.279
22,2025-06-09 09:54:45.0144,-52.443,11.85,-64.293
22,2025-06-09 09:54:59.9616,-52.487,11.81,-64.297
22,2025-06-09 09:55:14.9952,-52.535,11.81,-64.345
22,2025-06-09 09:55:30.0288,-52.589,11.77,-64.359
22,2025-06-09 09:55:44.976,-52.636,11.74,-64.376
22,2025-06-09 09:56:00.009601,-52.68,11.7,-64.38
22,2025-06-09 09:56:14.9568,-52.731,11.66,-64.391
22,2025-06-09 09:56:29.990399,-52.772,11.63,-64.402
22,2025-06-09 09:56:45.024,-52.823,11.61,-64.433
22,2025-06-09 09:56:59.9712,-52.872,11.58,-64.452
22,2025-06-09 09:57:15.0048,-52.915,11.56,-64.475
22,2025-06-09 09:57:30.0384,-52.958,11.51,-64.468
22,2025-06-09 09:57:44.9856,-53,11.48,-64.48
22,2025-06-09 09:58:00.0192,-53.054,11.46,-64.514
22,2025-06-09 09:58:14.9664,-53.094,11.43,-64.524
22,2025-06-09 09:58:30,-53.134,11.41,-64.544
22,2025-06-09 09:58:45.0336,-53.165,11.36,-64.525
22,2025-06-09 09:58:59.980801,-53.2,11.34,-64.54
22,2025-06-09 09:59:15.0144,-53.227,11.32,-64.547
22,2025-06-09 09:59:29.9616,-53.258,11.28,-64.538
22,2025-06-09 09:59:44.9952,-53.285,11.28,-64.565
22,2025-06-09 10:00:00.0288,-53.303,11.25,-64.553
22,2025-06-09 10:00:14.976,-53.317,11.23,-64.547
22,2025-06-09 10:00:30.0096,-53.336,11.2,-64.536
22,2025-06-09 10:00:45.0432,-53.345,11.17,-64.515
22,2025-06-09 10:00:59.9904,-53.348,11.17,-64.518
22,2025-06-09 10:01:15.024,-53.362,11.12,-64.482
22,2025-06-09 10:01:29.9712,-53.372,11.1,-64.472
22,2025-06-09 10:01:45.0048,-53.379,11.08,-64.459
22,2025-06-09 10:02:00.038401,-53.39,11.04,-64.43
22,2025-06-09 10:02:14.9856,-53.399,11.02,-64.419
22,2025-06-09 10:02:30.0192,-53.398,10.97,-64.368
22,2025-06-09 10:02:44.9664,-53.405,10.95,-64.355
22,2025-06-09 10:03:00,-53.417,10.9,-64.317
22,2025-06-09 10:03:15.0336,-53.42,10.85,-64.27
22,2025-06-09 10:03:29.9808,-53.421,10.84,-64.261
22,2025-06-09 10:03:45.0144,-53.435,10.76,-64.195
22,2025-06-09 10:03:59.9616,-53.446,10.72,-64.166
22,2025-06-09 10:04:14.9952,-53.464,10.65,-64.114
22,2025-06-09 10:04:30.0288,-53.485,10.61,-64.095
22,2025-06-09 10:04:44.976,-53.521,10.56,-64.081
22,2025-06-09 10:05:00.0096,-53.537,10.53,-64.067
22,2025-06-09 10:05:14.9568,-53.551,10.46,-64.011
22,2025-06-09 10:05:29.9904,-53.569,10.44,-64.009
22,2025-06-09 10:05:45.024,-53.589,10.39,-63.979
22,2025-06-09 10:05:59.9712,-53.617,10.35,-63.967
22,2025-06-09 10:06:15.0048,-53.647,10.31,-63.957
22,2025-06-09 10:06:30.0384,-53.672,10.26,-63.932
22,2025-06-09 10:06:44.9856,-53.683,10.22,-63.903
22,2025-06-09 10:07:00.0192,-53.705,10.18,-63.885
22,2025-06-09 10:07:14.9664,-53.725,10.14,-63.865
22,2025-06-09 10:07:30,-53.744,10.11,-63.854
22,2025-06-09 10:07:45.0336,-53.77,10.04,-63.81
22,2025-06-09 10:07:59.9808,-53.79,10.01,-63.8
22,2025-06-09 10:08:15.0144,-53.819,9.95,-63.769
22,2025-06-09 10:08:29.9616,-53.844,9.92,-63.764
22,2025-06-09 10:08:44.9952,-53.874,9.88,-63.754
22,2025-06-09 10:09:00.0288,-53.895,9.82,-63.715
22,2025-06-09 10:09:14.976,-53.929,9.79,-63.719
22,2025-06-09 10:09:30.0096,-53.959,9.76,-63.719
22,2025-06-09 10:09:45.0432,-53.982,9.7,-63.682
22,2025-06-09 10:09:59.9904,-54.01,9.68,-63.69
22,2025-06-09 10:10:15.024,-54.035,9.65,-63.685
22,2025-06-09 10:10:29.9712,-54.065,9.6,-63.665
22,2025-06-09 10:10:45.0048,-54.1,9.57,-63.67
22,2025-06-09 10:11:00.0384,-54.131,9.53,-63.661
22,2025-06-09 10:11:14.9856,-54.166,9.51,-63.676
22,2025-06-09 10:11:30.0192,-54.194,9.47,-63.664
22,2025-06-09 10:11:44.9664,-54.22,9.44,-63.66
22,2025-06-09 10:12:00,-54.256,9.42,-63.676
22,2025-06-09 10:12:15.0336,-54.293,9.38,-63.673
22,2025-06-09 10:12:29.9808,-54.321,9.35,-63.671
22,2025-06-09 10:12:45.0144,-54.356,9.32,-63.676
22,2025-06-09 10:12:59.961599,-54.382,9.29,-63.672
22,2025-06-09 10:13:14.9952,-54.42,9.27,-63.69
22,2025-06-09 10:13:30.0288,-54.449,9.25,-63.699
22,2025-06-09 10:13:44.976,-54.484,9.22,-63.704
22,2025-06-09 10:14:00.0096,-54.515,9.18,-63.695
22,2025-06-09 10:14:14.9568,-54.548,9.15,-63.698
22,2025-06-09 10:14:29.9904,-54.583,9.13,-63.713
22,2025-06-09 10:14:45.024,-54.611,9.08,-63.691
22,2025-06-09 10:14:59.9712,-54.644,9.07,-63.714
22,2025-06-09 10:15:15.0048,-54.68,9.04,-63.72
22,2025-06-09 10:15:30.0384,-54.711,9.01,-63.721
22,2025-06-09 10:15:44.9856,-54.747,8.99,-63.737
22,2025-06-09 10:16:00.019199,-54.782,8.97,-63.752
22,2025-06-09 10:16:14.9664,-54.812,8.93,-63.742
22,2025-06-09 10:16:30,-54.845,8.9,-63.745
22,2025-06-09 10:16:45.0336,-54.878,8.87,-63.748
22,2025-06-09 10:16:59.9808,-54.912,8.83,-63.742
22,2025-06-09 10:17:15.0144,-54.945,8.81,-63.755
22,2025-06-09 10:17:29.9616,-54.977,8.78,-63.757
22,2025-06-09 10:17:44.9952,-55.011,8.76,-63.771
22,2025-06-09 10:18:00.0288,-55.045,8.72,-63.765
22,2025-06-09 10:18:14.976,-55.076,8.71,-63.786
22,2025-06-09 10:18:30.009601,-55.109,8.68,-63.789
22,2025-06-09 10:18:45.0432,-55.143,8.66,-63.803
22,2025-06-09 10:18:59.990399,-55.175,8.65,-63.825
22,2025-06-09 10:19:15.024,-55.209,8.61,-63.819
22,2025-06-09 10:19:29.9712,-55.247,8.58,-63.827
22,2025-06-09 10:19:45.0048,-55.278,8.55,-63.828
22,2025-06-09 10:20:00.0384,-55.313,8.53,-63.843
22,2025-06-09 10:20:14.9856,-55.345,8.51,-63.855
22,2025-06-09 10:20:30.0192,-55.372,8.47,-63.842
22,2025-06-09 10:20:44.9664,-55.407,8.45,-63.857
22,2025-06-09 10:21:00,-55.432,8.41,-63.842
22,2025-06-09 10:21:15.0336,-55.461,8.41,-63.871
22,2025-06-09 10:21:29.980801,-55.484,8.37,-63.854
22,2025-06-09 10:21:45.0144,-55.51,8.34,-63.85
22,2025-06-09 10:21:59.9616,-55.535,8.34,-63.875
22,2025-06-09 10:22:14.9952,-55.562,8.3,-63.862
22,2025-06-09 10:22:30.0288,-55.587,8.28,-63.867
22,2025-06-09 10:22:44.976,-55.62,8.26,-63.88
22,2025-06-09 10:23:00.0096,-55.643,8.23,-63.873
22,2025-06-09 10:23:15.0432,-55.673,8.22,-63.893
22,2025-06-09 10:23:29.9904,-55.699,8.17,-63.869
22,2025-06-09 10:23:45.024,-55.723,8.15,-63.873
22,2025-06-09 10:23:59.9712,-55.746,8.13,-63.876
22,2025-06-09 10:24:15.0048,-55.773,8.1,-63.873
22,2025-06-09 10:24:30.038401,-55.798,8.08,-63.878
22,2025-06-09 10:24:44.9856,-55.817,8.05,-63.867
22,2025-06-09 10:25:00.0192,-55.846,8.01,-63.856
22,2025-06-09 10:25:14.9664,-55.872,7.96,-63.832
22,2025-06-09 10:25:30,-55.898,7.94,-63.838
22,2025-06-09 10:25:45.0336,-55.928,7.9,-63.828
22,2025-06-09 10:25:59.9808,-55.956,7.88,-63.836
22,2025-06-09 10:26:15.0144,-55.984,7.83,-63.814
22,2025-06-09 10:26:29.9616,-56.012,7.82,-63.832
22,2025-06-09 10:26:44.9952,-56.04,7.78,-63.82
22,2025-06-09 10:27:00.0288,-56.07,7.74,-63.81
22,2025-06-09 10:27:14.976,-56.097,7.7,-63.797
22,2025-06-09 10:27:30.0096,-56.125,7.67,-63.795
22,2025-06-09 10:27:44.9568,-56.155,7.66,-63.815
22,2025-06-09 10:27:59.9904,-56.178,7.6,-63.778
22,2025-06-09 10:28:15.024,-56.208,7.57,-63.778
22,2025-06-09 10:28:29.9712,-56.23,7.53,-63.76
22,2025-06-09 10:28:45.0048,-56.257,7.51,-63.767
22,2025-06-09 10:29:00.0384,-56.285,7.46,-63.745
22,2025-06-09 10:29:14.9856,-56.312,7.45,-63.762
22,2025-06-09 10:29:30.0192,-56.341,7.41,-63.751
22,2025-06-09 10:29:44.9664,-56.371,7.37,-63.741
22,2025-06-09 10:30:00,-56.402,7.36,-63.762
22,2025-06-09 10:30:15.0336,-56.437,7.32,-63.757
22,2025-06-09 10:30:29.9808,-56.464,7.29,-63.754
22,2025-06-09 10:30:45.0144,-56.496,7.26,-63.756
22,2025-06-09 10:30:59.9616,-56.527,7.22,-63.747
22,2025-06-09 10:31:14.9952,-56.562,7.19,-63.752
22,2025-06-09 10:31:30.0288,-56.597,7.18,-63.777
22,2025-06-09 10:31:44.976,-56.627,7.13,-63.757
22,2025-06-09 10:32:00.0096,-56.661,7.11,-63.771
22,2025-06-09 10:32:15.0432,-56.691,7.08,-63.771
22,2025-06-09 10:32:29.9904,-56.724,7.04,-63.764
22,2025-06-09 10:32:45.024,-56.755,7.04,-63.795
22,2025-06-09 10:32:59.9712,-56.788,6.99,-63.778
22,2025-06-09 10:33:15.0048,-56.817,6.97,-63.787
22,2025-06-09 10:33:30.0384,-56.847,6.92,-63.767
22,2025-06-09 10:33:44.9856,-56.878,6.9,-63.778
22,2025-06-09 10:34:00.0192,-56.904,6.87,-63.774
22,2025-06-09 10:34:14.9664,-56.928,6.86,-63.788
22,2025-06-09 10:34:30,-56.954,6.83,-63.784
22,2025-06-09 10:34:45.0336,-56.977,6.78,-63.757
22,2025-06-09 10:34:59.9808,-57.003,6.77,-63.773
22,2025-06-09 10:35:15.0144,-57.034,6.75,-63.784
22,2025-06-09 10:35:29.961599,-57.056,6.71,-63.766
22,2025-06-09 10:35:44.9952,-57.084,6.7,-63.784
22,2025-06-09 10:36:00.0288,-57.113,6.67,-63.783
22,2025-06-09 10:36:14.976,-57.136,6.64,-63.776
22,2025-06-09 10:36:30.0096,-57.168,6.62,-63.788
22,2025-06-09 10:36:44.9568,-57.201,6.59,-63.791
22,2025-06-09 10:36:59.9904,-57.226,6.58,-63.806
22,2025-06-09 10:37:15.024,-57.252,6.57,-63.822
22,2025-06-09 10:37:29.9712,-57.273,6.54,-63.813
22,2025-06-09 10:37:45.0048,-57.293,6.52,-63.813
22,2025-06-09 10:38:00.0384,-57.318,6.49,-63.808
22,2025-06-09 10:38:14.9856,-57.347,6.48,-63.827
22,2025-06-09 10:38:30.019199,-57.371,6.47,-63.841
22,2025-06-09 10:38:44.9664,-57.397,6.44,-63.837
22,2025-06-09 10:39:00,-57.424,6.4,-63.824
22,2025-06-09 10:39:15.0336,-57.446,6.39,-63.836
22,2025-06-09 10:39:29.9808,-57.475,6.36,-63.835
22,2025-06-09 10:39:45.0144,-57.499,6.34,-63.839
22,2025-06-09 10:39:59.9616,-57.528,6.33,-63.858
22,2025-06-09 10:40:14.9952,-57.556,6.3,-63.856
22,2025-06-09 10:40:30.0288,-57.578,6.29,-63.868
22,2025-06-09 10:40:44.976,-57.609,6.27,-63.879
22,2025-06-09 10:41:00.009601,-57.633,6.22,-63.853
22,2025-06-09 10:41:14.9568,-57.654,6.22,-63.874
22,2025-06-09 10:41:29.990399,-57.686,6.22,-63.906
22,2025-06-09 10:41:45.024,-57.703,6.21,-63.913
22,2025-06-09 10:41:59.9712,-57.736,6.18,-63.916
22,2025-06-09 10:42:15.0048,-57.765,6.16,-63.925
22,2025-06-09 10:42:30.0384,-57.79,6.15,-63.94
22,2025-06-09 10:42:44.9856,-57.813,6.13,-63.943
22,2025-06-09 10:43:00.0192,-57.836,6.11,-63.946
22,2025-06-09 10:43:14.9664,-57.866,6.1,-63.966
22,2025-06-09 10:43:30,-57.89,6.07,-63.96
22,2025-06-09 10:43:45.0336,-57.911,6.06,-63.971
22,2025-06-09 10:43:59.980801,-57.94,6.04,-63.98
22,2025-06-09 10:44:15.0144,-57.966,6.02,-63.986
22,2025-06-09 10:44:29.9616,-57.987,6,-63.987
22,2025-06-09 10:44:44.9952,-58.019,5.97,-63.989
22,2025-06-09 10:45:00.0288,-58.043,5.97,-64.013
22,2025-06-09 10:45:14.976,-58.068,5.94,-64.008
22,2025-06-09 10:45:30.0096,-58.098,5.93,-64.028
22,2025-06-09 10:45:45.0432,-58.121,5.9,-64.021
22,2025-06-09 10:45:59.9904,-58.144,5.9,-64.044
22,2025-06-09 10:46:15.024,-58.172,5.88,-64.052
22,2025-06-09 10:46:29.9712,-58.194,5.84,-64.034
22,2025-06-09 10:46:45.0048,-58.225,5.83,-64.055
22,2025-06-09 10:47:00.038401,-58.245,5.81,-64.055
22,2025-06-09 10:47:14.9856,-58.273,5.78,-64.053
22,2025-06-09 10:47:30.0192,-58.299,5.76,-64.059
22,2025-06-09 10:47:44.9664,-58.333,5.73,-64.063
22,2025-06-09 10:48:00,-58.358,5.73,-64.088
22,2025-06-09 10:48:15.0336,-58.391,5.71,-64.101
22,2025-06-09 10:48:29.9808,-58.422,5.67,-64.092
22,2025-06-09 10:48:45.0144,-58.448,5.65,-64.098
22,2025-06-09 10:48:59.9616,-58.475,5.64,-64.115
22,2025-06-09 10:49:14.9952,-58.51,5.59,-64.1
22,2025-06-09 10:49:30.0288,-58.541,5.6,-64.141
22,2025-06-09 10:49:44.976,-58.568,5.58,-64.148
22,2025-06-09 10:50:00.0096,-58.602,5.55,-64.152
22,2025-06-09 10:50:14.9568,-58.638,5.54,-64.178
22,2025-06-09 10:50:29.9904,-58.655,5.52,-64.175
22,2025-06-09 10:50:45.024,-58.693,5.48,-64.173
22,2025-06-09 10:50:59.9712,-58.727,5.47,-64.197
22,2025-06-09 10:51:15.0048,-58.754,5.45,-64.204
22,2025-06-09 10:51:30.0384,-58.788,5.44,-64.228
22,2025-06-09 10:51:44.9856,-58.812,5.41,-64.222
22,2025-06-09 10:52:00.0192,-58.842,5.39,-64.232
22,2025-06-09 10:52:14.9664,-58.871,5.37,-64.241
22,2025-06-09 10:52:30,-58.9,5.36,-64.26
22,2025-06-09 10:52:45.0336,-58.925,5.34,-64.265
22,2025-06-09 10:52:59.9808,-58.953,5.34,-64.293
22,2025-06-09 10:53:15.0144,-58.982,5.33,-64.312
22,2025-06-09 10:53:29.9616,-59.012,5.3,-64.312
22,2025-06-09 10:53:44.9952,-59.037,5.27,-64.307
22,2025-06-09 10:54:00.0288,-59.059,5.26,-64.319
22,2025-06-09 10:54:14.976,-59.087,5.25,-64.337
22,2025-06-09 10:54:30.0096,-59.115,5.23,-64.345
22,2025-06-09 10:54:45.0432,-59.138,5.21,-64.348
22,2025-06-09 10:54:59.9904,-59.162,5.2,-64.362
22,2025-06-09 10:55:15.024,-59.191,5.18,-64.371
22,2025-06-09 10:55:29.9712,-59.213,5.14,-64.353
22,2025-06-09 10:55:45.0048,-59.238,5.16,-64.398
22,2025-06-09 10:56:00.0384,-59.261,5.14,-64.401
22,2025-06-09 10:56:14.9856,-59.285,5.11,-64.395
22,2025-06-09 10:56:30.0192,-59.311,5.11,-64.421
22,2025-06-09 10:56:44.9664,-59.329,5.07,-64.399
22,2025-06-09 10:57:00,-59.357,5.08,-64.437
22,2025-06-09 10:57:15.0336,-59.378,5.03,-64.408
22,2025-06-09 10:57:29.9808,-59.4,5.02,-64.42
22,2025-06-09 10:57:45.0144,-59.417,5.03,-64.447
22,2025-06-09 10:57:59.961599,-59.444,4.98,-64.424
22,2025-06-09 10:58:14.9952,-59.465,5,-64.465
22,2025-06-09 10:58:30.0288,-59.489,4.99,-64.479
22,2025-06-09 10:58:44.976,-59.509,4.96,-64.469
22,2025-06-09 10:59:00.0096,-59.528,4.99,-64.518
22,2025-06-09 10:59:14.9568,-59.553,4.94,-64.493
22,2025-06-09 10:59:29.9904,-59.575,4.94,-64.515
22,2025-06-09 10:59:45.024,-59.596,4.92,-64.516
22,2025-06-09 10:59:59.9712,-59.618,4.91,-64.528
22,2025-06-09 11:00:15.0048,-59.638,4.89,-64.528
22,2025-06-09 11:00:30.0384,-59.657,4.86,-64.517
22,2025-06-09 11:00:44.9856,-59.68,4.85,-64.53
22,2025-06-09 11:01:00.019199,-59.696,4.84,-64.536
22,2025-06-09 11:01:14.9664,-59.715,4.81,-64.525
22,2025-06-09 11:01:30,-59.733,4.82,-64.553
22,2025-06-09 11:01:45.0336,-59.748,4.83,-64.578
22,2025-06-09 11:01:59.9808,-59.768,4.81,-64.578
22,2025-06-09 11:02:15.0144,-59.779,4.79,-64.569
22,2025-06-09 11:02:29.9616,-59.799,4.79,-64.589
22,2025-06-09 11:02:44.9952,-59.816,4.77,-64.586
22,2025-06-09 11:03:00.0288,-59.832,4.76,-64.592
22,2025-06-09 11:03:14.976,-59.845,4.73,-64.575
22,2025-06-09 11:03:30.009601,-59.859,4.72,-64.579
22,2025-06-09 11:03:45.0432,-59.871,4.7,-64.571
22,2025-06-09 11:03:59.990399,-59.883,4.69,-64.573
22,2025-06-09 11:04:15.024,-59.892,4.69,-64.582
22,2025-06-09 11:04:29.9712,-59.907,4.66,-64.567
22,2025-06-09 11:04:45.0048,-59.916,4.67,-64.586
22,2025-06-09 11:05:00.0384,-59.932,4.63,-64.562
22,2025-06-09 11:05:14.9856,-59.94,4.63,-64.57
22,2025-06-09 11:05:30.0192,-59.955,4.6,-64.555
22,2025-06-09 11:05:44.9664,-59.967,4.57,-64.537
22,2025-06-09 11:06:00,-59.979,4.56,-64.539
22,2025-06-09 11:06:15.0336,-59.989,4.57,-64.559
22,2025-06-09 11:06:29.980801,-60.007,4.55,-64.557
22,2025-06-09 11:06:45.0144,-60.022,4.54,-64.562
22,2025-06-09 11:06:59.9616,-60.03,4.54,-64.57
22,2025-06-09 11:07:14.9952,-60.046,4.54,-64.586
22,2025-06-09 11:07:30.0288,-60.055,4.52,-64.575
22,2025-06-09 11:07:44.976,-60.066,4.51,-64.576
22,2025-06-09 11:08:00.0096,-60.081,4.51,-64.591
22,2025-06-09 11:08:15.0432,-60.088,4.49,-64.578
22,2025-06-09 11:08:29.9904,-60.102,4.48,-64.582
22,2025-06-09 11:08:45.024,-60.114,4.49,-64.604
22,2025-06-09 11:08:59.9712,-60.126,4.46,-64.586
22,2025-06-09 11:09:15.0048,-60.136,4.43,-64.566
22,2025-06-09 11:09:30.038401,-60.148,4.43,-64.578
22,2025-06-09 11:09:44.9856,-60.157,4.44,-64.597
22,2025-06-09 11:10:00.0192,-60.177,4.41,-64.587
22,2025-06-09 11:10:14.9664,-60.19,4.39,-64.58
22,2025-06-09 11:10:30,-60.206,4.4,-64.606
22,2025-06-09 11:10:45.0336,-60.221,4.39,-64.611
22,2025-06-09 11:10:59.9808,-60.235,4.39,-64.625
22,2025-06-09 11:11:15.0144,-60.247,4.38,-64.627
22,2025-06-09 11:11:29.9616,-60.264,4.36,-64.624
22,2025-06-09 11:11:44.9952,-60.28,4.35,-64.63
22,2025-06-09 11:12:00.0288,-60.289,4.32,-64.609
22,2025-06-09 11:12:14.976,-60.295,4.32,-64.615
22,2025-06-09 11:12:30.0096,-60.311,4.31,-64.621
22,2025-06-09 11:12:44.9568,-60.318,4.32,-64.638
22,2025-06-09 11:12:59.9904,-60.323,4.29,-64.613
22,2025-06-09 11:13:15.024,-60.33,4.3,-64.63
22,2025-06-09 11:13:29.9712,-60.345,4.27,-64.615
